"s"	"review"	"id"	"category"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/12769af5-b12a-45fb-80b0-d34c9633a2f6"	"From Flax&#39;s coffe c &#39;? Wifi free:-) &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/12769af5-b12a-45fb-80b0-d34c9633a2f6"	"From Flax&#39;s coffe c &#39;? Wifi free:-) &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/3585f338-b43c-4cf7-8f60-6d39858281da"	"Ha riaperto il kaiten sushi &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/3585f338-b43c-4cf7-8f60-6d39858281da"	"Ha riaperto il kaiten sushi &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/5f5d6ecf-0841-4d67-b930-fb138680659d"	"There &#39;everything. Not bad. &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/5f5d6ecf-0841-4d67-b930-fb138680659d"	"There &#39;everything. Not bad. &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/7075e449-eac0-4cd7-a8c6-eb5ec49a974e"	"Equipped with various fast food (also MC), solarium, expert, toys center, gamesbond, footlocker, co import, maisons du monde and various other shops! &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/7075e449-eac0-4cd7-a8c6-eb5ec49a974e"	"Equipped with various fast food (also MC), solarium, expert, toys center, gamesbond, footlocker, co import, maisons du monde and various other shops! &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/750c1a8e-716a-4b0d-a6b1-edb509090f4b"	"Practically I go there just for a walk ... &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/750c1a8e-716a-4b0d-a6b1-edb509090f4b"	"Practically I go there just for a walk ... &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/82a99212-77de-4ad9-83e3-a4de4c963848"	"But for 15 minutes by metro, you should go downtown ??? &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/82a99212-77de-4ad9-83e3-a4de4c963848"	"But for 15 minutes by metro, you should go downtown ??? &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/8a730626-b407-4595-b0b3-a85d3497553f"	"Try menu B5 at Kikko Kaiten, you can ask for fresh fruit instead of rice puding"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/8a730626-b407-4595-b0b3-a85d3497553f"	"Try menu B5 at Kikko Kaiten, you can ask for fresh fruit instead of rice puding"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/dfb314db-cd58-4216-a28d-37dbebc41261"	"We work:-))) &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/58d1d991-b068-4d88-ae6e-bd3a8743e029/review/dfb314db-cd58-4216-a28d-37dbebc41261"	"We work:-))) &quot;"	"https://www.foursquare.com/v/centro-commerciale-le-cupole/4c24e3f4f1272d7f9bca83c5"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/702a58fd-dbc1-4bf2-a0f4-ed0a323a02c2/review/a4444dcc-9512-40f3-8ff6-8be1fa215d13"	"Competent and helpful staff. Qualke time you run into incredibly low prices as the deals flyer + 20 shopping vouchers? every 100 ?, which then add an extra 20% to purchases: Unbeatable &quot;"	"https://www.foursquare.com/v/marcopolo-expert/4eecdf028b81bbbf5c7aec88"	"http://data.linkedevents.org/kos/3cixty/electronicsstore"
"http://data.linkedevents.org/location/702a58fd-dbc1-4bf2-a0f4-ed0a323a02c2/review/a4444dcc-9512-40f3-8ff6-8be1fa215d13"	"Competent and helpful staff. Qualke time you run into incredibly low prices as the deals flyer + 20 shopping vouchers? every 100 ?, which then add an extra 20% to purchases: Unbeatable &quot;"	"https://www.foursquare.com/v/marcopolo-expert/4eecdf028b81bbbf5c7aec88"	"http://data.linkedevents.org/kos/foursquare/electronicsstore"
"http://data.linkedevents.org/location/95813478-c3e4-4ff3-9399-79430652ee8b/review/aec48c98-334d-4925-8c63-50599899d149"	"Despite being the only possibility? eating something healthy inside the mall? dear as fire compared to that offering and quality? preparations? rather variable &quot;"	"https://www.foursquare.com/v/l-orto/505065dfe4b03b1d2d9fe354"	"http://data.linkedevents.org/kos/3cixty/italianrestaurant"
"http://data.linkedevents.org/location/95813478-c3e4-4ff3-9399-79430652ee8b/review/aec48c98-334d-4925-8c63-50599899d149"	"Despite being the only possibility? eating something healthy inside the mall? dear as fire compared to that offering and quality? preparations? rather variable &quot;"	"https://www.foursquare.com/v/l-orto/505065dfe4b03b1d2d9fe354"	"http://data.linkedevents.org/kos/foursquare/italianrestaurant"
"http://data.linkedevents.org/location/95813478-c3e4-4ff3-9399-79430652ee8b/review/f7103ebb-5046-4d5a-9d3a-3bf824f68587"	"Only place inside to eat &quot;healthy&quot; food .. the quality? leaves desired but cmq eatable .. high prices compared to the quality? hot deal ... &quot;"	"https://www.foursquare.com/v/l-orto/505065dfe4b03b1d2d9fe354"	"http://data.linkedevents.org/kos/3cixty/italianrestaurant"
"http://data.linkedevents.org/location/95813478-c3e4-4ff3-9399-79430652ee8b/review/f7103ebb-5046-4d5a-9d3a-3bf824f68587"	"Only place inside to eat &quot;healthy&quot; food .. the quality? leaves desired but cmq eatable .. high prices compared to the quality? hot deal ... &quot;"	"https://www.foursquare.com/v/l-orto/505065dfe4b03b1d2d9fe354"	"http://data.linkedevents.org/kos/foursquare/italianrestaurant"
"http://data.linkedevents.org/location/a40350b7-bc80-4d74-bcf7-5b57e9f78c22/review/6f811603-8f53-4991-8d90-c624d7cfbf67"	"The speakers have organized the single row, that &quot;should&quot; speed up payments &quot;"	"https://www.foursquare.com/v/carrefour/4c24df2af7ced13a6f89236d"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/a40350b7-bc80-4d74-bcf7-5b57e9f78c22/review/6f811603-8f53-4991-8d90-c624d7cfbf67"	"The speakers have organized the single row, that &quot;should&quot; speed up payments &quot;"	"https://www.foursquare.com/v/carrefour/4c24df2af7ced13a6f89236d"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/a40350b7-bc80-4d74-bcf7-5b57e9f78c22/review/b9b00af9-7cb1-445a-8204-77b634b342a8"	"disorganization absolute. single queue at the cash infinite during the week. I dare not think we in the &quot;"	"https://www.foursquare.com/v/carrefour/4c24df2af7ced13a6f89236d"	"http://data.linkedevents.org/kos/3cixty/mall"
"http://data.linkedevents.org/location/a40350b7-bc80-4d74-bcf7-5b57e9f78c22/review/b9b00af9-7cb1-445a-8204-77b634b342a8"	"disorganization absolute. single queue at the cash infinite during the week. I dare not think we in the &quot;"	"https://www.foursquare.com/v/carrefour/4c24df2af7ced13a6f89236d"	"http://data.linkedevents.org/kos/foursquare/mall"
"http://data.linkedevents.org/location/c8717da9-19c4-4570-afab-968f81556059/review/f1812fcd-fb77-43c2-b59c-d333812f5709"	"1 medium beer choice for the major &quot;"	"https://www.foursquare.com/v/pork-house/4d809bde6bd8b60c3bc64b7c"	"http://data.linkedevents.org/kos/3cixty/germanrestaurant"
"http://data.linkedevents.org/location/c8717da9-19c4-4570-afab-968f81556059/review/f1812fcd-fb77-43c2-b59c-d333812f5709"	"1 medium beer choice for the major &quot;"	"https://www.foursquare.com/v/pork-house/4d809bde6bd8b60c3bc64b7c"	"http://data.linkedevents.org/kos/foursquare/germanrestaurant"
"http://data.linkedevents.org/location/e48792ad-6764-4235-a192-19d4e8891ded/review/334f7e54-a427-436e-89c4-cff2da0a74f6"	"The mozzarillo? shameful &quot;"	"https://www.foursquare.com/v/mcdonalds-san-giuliano-milanese-mi/4d358186f8c9224b5662ccd2"	"http://data.linkedevents.org/kos/3cixty/fastfoodrestaurant"
"http://data.linkedevents.org/location/e48792ad-6764-4235-a192-19d4e8891ded/review/334f7e54-a427-436e-89c4-cff2da0a74f6"	"The mozzarillo? shameful &quot;"	"https://www.foursquare.com/v/mcdonalds-san-giuliano-milanese-mi/4d358186f8c9224b5662ccd2"	"http://data.linkedevents.org/kos/foursquare/fastfoodrestaurant"
"http://data.linkedevents.org/location/d2dba85c-f377-40c0-8af0-ba94187ac5c2/review/136c707a-38cb-4544-a775-a6049950e9dc"	"The best self-produced rice farm park south MILAN and courtesy in the old way. &quot;"	"https://www.foursquare.com/v/azienda-agricola-montano-di-francesco-galimberti/4f5345c5e4b02cf6bebc094b"	"http://data.linkedevents.org/kos/3cixty/farm"
"http://data.linkedevents.org/location/d2dba85c-f377-40c0-8af0-ba94187ac5c2/review/136c707a-38cb-4544-a775-a6049950e9dc"	"The best self-produced rice farm park south MILAN and courtesy in the old way. &quot;"	"https://www.foursquare.com/v/azienda-agricola-montano-di-francesco-galimberti/4f5345c5e4b02cf6bebc094b"	"http://data.linkedevents.org/kos/foursquare/farm"
"http://data.linkedevents.org/location/2da71a14-afb7-491c-acd0-11a2a1b29897/review/9c7a1fd4-87a4-430e-9055-c61001f9a563"	"Friendly place and good food &quot;"	"https://www.foursquare.com/v/san-pietro-cusico-osterietta/4fdb8acae4b0e74c37d306fd"	"http://data.linkedevents.org/kos/3cixty/restaurant"
"http://data.linkedevents.org/location/2da71a14-afb7-491c-acd0-11a2a1b29897/review/9c7a1fd4-87a4-430e-9055-c61001f9a563"	"Friendly place and good food &quot;"	"https://www.foursquare.com/v/san-pietro-cusico-osterietta/4fdb8acae4b0e74c37d306fd"	"http://data.linkedevents.org/kos/foursquare/restaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/43de43d4-4cb2-40a2-82fb-0be5dc98b1ad"	"larded fillet ftw &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/3cixty/italianrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/43de43d4-4cb2-40a2-82fb-0be5dc98b1ad"	"larded fillet ftw &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/3cixty/mediterraneanrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/43de43d4-4cb2-40a2-82fb-0be5dc98b1ad"	"larded fillet ftw &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/foursquare/italianrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/43de43d4-4cb2-40a2-82fb-0be5dc98b1ad"	"larded fillet ftw &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/foursquare/mediterraneanrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/9e38d666-7d2b-4564-8fb2-e304c4672602"	"Do not miss the Wiener Schnitzel! Order your 1 in 2 if you ate the first ...? HUGE! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/3cixty/italianrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/9e38d666-7d2b-4564-8fb2-e304c4672602"	"Do not miss the Wiener Schnitzel! Order your 1 in 2 if you ate the first ...? HUGE! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/3cixty/mediterraneanrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/9e38d666-7d2b-4564-8fb2-e304c4672602"	"Do not miss the Wiener Schnitzel! Order your 1 in 2 if you ate the first ...? HUGE! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/foursquare/italianrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/9e38d666-7d2b-4564-8fb2-e304c4672602"	"Do not miss the Wiener Schnitzel! Order your 1 in 2 if you ate the first ...? HUGE! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/foursquare/mediterraneanrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/a6e31952-4ca7-404d-b24a-b7fc51d949e1"	"The real Wiener schnitzel! Space! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/3cixty/italianrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/a6e31952-4ca7-404d-b24a-b7fc51d949e1"	"The real Wiener schnitzel! Space! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/3cixty/mediterraneanrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/a6e31952-4ca7-404d-b24a-b7fc51d949e1"	"The real Wiener schnitzel! Space! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/foursquare/italianrestaurant"
"http://data.linkedevents.org/location/a85a67d2-c464-4665-a7b6-5a9ea0770cea/review/a6e31952-4ca7-404d-b24a-b7fc51d949e1"	"The real Wiener schnitzel! Space! &quot;"	"https://www.foursquare.com/v/burlagio/4d938cae578ba09342e88f57"	"http://data.linkedevents.org/kos/foursquare/mediterraneanrestaurant"
"http://data.linkedevents.org/location/404d28f9-5523-45b4-ad7f-d374266e6c14/review/27af1462-3a8d-4729-b53e-1be31cbbb82f"	"Great tortillas &quot;"	"https://www.foursquare.com/v/colonial-caf%C3%A8/4d70d583c7f8224bd75bb5fb"	"http://data.linkedevents.org/kos/3cixty/cafe"
"http://data.linkedevents.org/location/404d28f9-5523-45b4-ad7f-d374266e6c14/review/27af1462-3a8d-4729-b53e-1be31cbbb82f"	"Great tortillas &quot;"	"https://www.foursquare.com/v/colonial-caf%C3%A8/4d70d583c7f8224bd75bb5fb"	"http://data.linkedevents.org/kos/foursquare/cafe"
"http://data.linkedevents.org/location/404d28f9-5523-45b4-ad7f-d374266e6c14/review/65f97ddd-2151-43cb-a119-bac3c7813d90"	"The food is good and the types are cortesissimi &quot;"	"https://www.foursquare.com/v/colonial-caf%C3%A8/4d70d583c7f8224bd75bb5fb"	"http://data.linkedevents.org/kos/3cixty/cafe"
"http://data.linkedevents.org/location/404d28f9-5523-45b4-ad7f-d374266e6c14/review/65f97ddd-2151-43cb-a119-bac3c7813d90"	"The food is good and the types are cortesissimi &quot;"	"https://www.foursquare.com/v/colonial-caf%C3%A8/4d70d583c7f8224bd75bb5fb"	"http://data.linkedevents.org/kos/foursquare/cafe"
"http://data.linkedevents.org/location/26e3071f-b379-43bc-84f0-cbd70e1393cd/review/fb75def2-0a21-4911-bc1b-43a19bad80b4"	"Typical tobacco bar where you can? bring lunch break. The food? good and service? fast. Customers pi? aficionados are sometimes treated with delicacies from Campania. &quot;"	"https://www.foursquare.com/v/thomas-caffe/50487ccce4b0d296ecfd3cf7"	"http://data.linkedevents.org/kos/3cixty/bar"
"http://data.linkedevents.org/location/26e3071f-b379-43bc-84f0-cbd70e1393cd/review/fb75def2-0a21-4911-bc1b-43a19bad80b4"	"Typical tobacco bar where you can? bring lunch break. The food? good and service? fast. Customers pi? aficionados are sometimes treated with delicacies from Campania. &quot;"	"https://www.foursquare.com/v/thomas-caffe/50487ccce4b0d296ecfd3cf7"	"http://data.linkedevents.org/kos/foursquare/bar"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/24166ecd-897e-4388-887e-f8e6ee349f2c"	"Quality ?, hospitality and courtesy &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/3cixty/salonbarbershop"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/24166ecd-897e-4388-887e-f8e6ee349f2c"	"Quality ?, hospitality and courtesy &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/foursquare/salonbarbershop"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/93220725-e36c-4fa9-ab2d-8e8c12dcd86c"	"Professionalism? guaranteed &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/3cixty/salonbarbershop"
"http://data.linkedevents.org/location/647a3fed-368e-4e6e-b5c3-a13684873dc2/review/93220725-e36c-4fa9-ab2d-8e8c12dcd86c"	"Professionalism? guaranteed &quot;"	"https://www.foursquare.com/v/prestige-non-solo/4f0bff28e4b0dfc434b80159"	"http://data.linkedevents.org/kos/foursquare/salonbarbershop"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/3cixty/building"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/3cixty/office"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/foursquare/building"
"http://data.linkedevents.org/location/e43a3fbb-a975-4ae8-9e41-965ae5a69ec4/review/68c486af-b640-4ac2-951f-cbb0078fb8d7"	"The only interesting thing? tower ... &quot;"	"https://www.foursquare.com/v/data-center-rozzano/4e2026e21838712abe6327ed"	"http://data.linkedevents.org/kos/foursquare/office"
"http://data.linkedevents.org/location/6ba282c5-e631-4aa1-88bd-952f920d01c2/review/c0492460-5ae8-40ac-b873-6a60e4134f6e"	"Comodo xi certified sports doctors &quot;"	"https://www.foursquare.com/v/delta-medica/4e1a9daf6284ea72470d2bd0"	"http://data.linkedevents.org/kos/foursquare/doctorsoffice"
"http://data.linkedevents.org/location/a404ac44-2d40-4b19-88ed-2968d0a46a29/review/6e3b401c-f41f-42b0-8731-eb478f72dfde"	"WelcomeThe International Church of Milan is a Bible believing English language fellowship established by men and women seeking to know God and to make Him known."	"https://www.foursquare.com/v/icm-international-church-of-milan/4e2be497483bb05f05a3550f"	"http://data.linkedevents.org/kos/foursquare/church"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/052ea51a-1cf5-4d39-81f4-90b34f2f92e9"	"Under the arcades. The flowers of bea ago of bouquets extraordinary !!!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/3cixty/othergreatoutdoors"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/052ea51a-1cf5-4d39-81f4-90b34f2f92e9"	"Under the arcades. The flowers of bea ago of bouquets extraordinary !!!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/foursquare/othergreatoutdoors"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/095df33d-c0bd-435d-bbe9-9f4b6544aa1f"	"The ice cream shop? the best of all rozzano !!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/3cixty/othergreatoutdoors"
"http://data.linkedevents.org/location/d99f9dff-2df1-4b38-a260-5b7f9b8e6ff8/review/095df33d-c0bd-435d-bbe9-9f4b6544aa1f"	"The ice cream shop? the best of all rozzano !!! &quot;"	"https://www.foursquare.com/v/ponte-sesto-rozzano-mi/4f0b2a60e4b071c5784262ba"	"http://data.linkedevents.org/kos/foursquare/othergreatoutdoors"
"http://data.linkedevents.org/location/057753b7-0027-4c9c-80c4-526a473f1a4b/review/20925766-fc76-4030-b36b-a6f4b1899164"	"Claudia Targetti advised me Forsquare &quot;"	"https://www.foursquare.com/v/centro-sportivo-targetti/4cb035b9cbab236a44789e73"	"http://data.linkedevents.org/kos/foursquare/pool"
"http://data.linkedevents.org/location/1ef39401-7859-4ac7-9e83-8851d41c9332/review/66a040c6-3215-4758-8ca1-db079be6e2c5"	"The Calemme! a family that does not easily forget;) &quot;"	"https://www.foursquare.com/v/casa-calm/507db4d1e4b0277b945f765a"	"http://data.linkedevents.org/kos/3cixty/homeprivate"
"http://data.linkedevents.org/location/1ef39401-7859-4ac7-9e83-8851d41c9332/review/66a040c6-3215-4758-8ca1-db079be6e2c5"	"The Calemme! a family that does not easily forget;) &quot;"	"https://www.foursquare.com/v/casa-calm/507db4d1e4b0277b945f765a"	"http://data.linkedevents.org/kos/foursquare/homeprivate"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/d0e45198-fa25-480d-9c0b-08750bfe6348"	"Try pizzas, cakes and pastries! Delicious! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/3cixty/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/d0e45198-fa25-480d-9c0b-08750bfe6348"	"Try pizzas, cakes and pastries! Delicious! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/foursquare/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/e5a98e79-6b76-4876-b7b7-b4c53dca114d"	"Cecconello much stuff !!! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/3cixty/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/e5a98e79-6b76-4876-b7b7-b4c53dca114d"	"Cecconello much stuff !!! &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/foursquare/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/ef110818-51cf-47a8-9992-6268011380d4"	"all great! greetings SOLOMODA Rozzano Plus Size &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/3cixty/pizzaplace"
"http://data.linkedevents.org/location/7a38c1dd-d1c7-4997-9b73-9c0b9a8e1b45/review/ef110818-51cf-47a8-9992-6268011380d4"	"all great! greetings SOLOMODA Rozzano Plus Size &quot;"	"https://www.foursquare.com/v/panificio-pasticceria-cecconello/4da032f5e8a6721e6a1932a5"	"http://data.linkedevents.org/kos/foursquare/pizzaplace"
"http://data.linkedevents.org/location/2083e03a-6ca0-45ba-8602-a27b9964915d/review/c222f0c7-0f41-44a8-b8cb-f77cc84a5c6b"	"Wipe their feet before entering! &quot;"	"https://www.foursquare.com/v/mayos-dwelling/4c135d5cb7b9c9281d6ea937"	"http://data.linkedevents.org/kos/3cixty/homeprivate"
"http://data.linkedevents.org/location/2083e03a-6ca0-45ba-8602-a27b9964915d/review/c222f0c7-0f41-44a8-b8cb-f77cc84a5c6b"	"Wipe their feet before entering! &quot;"	"https://www.foursquare.com/v/mayos-dwelling/4c135d5cb7b9c9281d6ea937"	"http://data.linkedevents.org/kos/foursquare/homeprivate"
"http://data.linkedevents.org/location/5c5f0936-cf3d-46b5-97a7-3af17be691fd/review/d4dae9cf-a0a3-4118-89a5-b53ab84f0b06"	"... Become Mayor of &quot;Saturday market&quot; Sunday ... well, something nn? clear users to foursquare &quot;"	"https://www.foursquare.com/v/mercato-del-sabato--opera/4df32eba22718759f81ef48f"	"http://data.linkedevents.org/kos/3cixty/miscellaneousshop"
"http://data.linkedevents.org/location/5c5f0936-cf3d-46b5-97a7-3af17be691fd/review/d4dae9cf-a0a3-4118-89a5-b53ab84f0b06"	"... Become Mayor of &quot;Saturday market&quot; Sunday ... well, something nn? clear users to foursquare &quot;"	"https://www.foursquare.com/v/mercato-del-sabato--opera/4df32eba22718759f81ef48f"	"http://data.linkedevents.org/kos/foursquare/miscellaneousshop"
"http://data.linkedevents.org/location/9bafdebe-ff98-445e-ac54-9d8a62f2bab9/review/105d0a70-ead0-48d5-bf86-f4f6e1fec888"	"When you lack the hangers you know where to find them! &quot;"	"https://www.foursquare.com/v/bordos-house/4c669c74c2ead13ada18b480"	"http://data.linkedevents.org/kos/3cixty/homeprivate"
